sgRNA	Gene	M07e-J4-1	M07e-J4-2	M07e-J4-3	M07e-J11-1	M07e-J11-2	M07e-J11-3	M07e-J18-1	M07e-J18-2	M07e-J18-3	M07e-J25-1	M07e-J25-2	M07e-J25-3
STK4.2827	STK4	932.9708031582098	1055.796118951979	876.102164499253	1287.625516005827	1199.8103410309745	1002.3422531206818	1212.2479045111174	1404.1628536299047	1638.5888161072567	1674.8648064252623	1199.0781775001167	1275.9946961908518
CHD9.932	CHD9	317.7907277368166	352.7620680460622	374.37448382737506	214.73680625174384	207.5389950216764	137.41788954073863	94.90104751065599	371.57512839788563	128.98128833615354	172.01314228151344	113.53669391860778	151.49769804272654
BUB1.2905	BUB1	389.9802263832046	271.41928529661726	306.3063958587614	238.5964513908265	348.50887843262643	215.01858010492046	279.05427065633364	256.8431589276613	144.774915479356	196.909781295943	275.2652219465527	123.7586829081428
FUS.1022	FUS	925.1241185227328	1142.9491004692416	1049.5660015805588	586.1519489167971	959.3783732134098	1121.9766510737954	561.4978644380479	1093.8650271081617	743.6166113257831	625.8109715899798	523.5756892217812	774.5586533733765
HDAC6.178	HDAC6	962.0035363094745	1066.5864880922115	1005.6511061169371	1017.2162044295569	1085.4681022643151	916.6581572893978	1073.285656370514	762.7068425009231	1047.6439338324308	1236.9102928532511	1425.3347545897163	1278.1284665858198
UBE3A.3490	UBE3A	1176.2180268579953	1284.8839560830688	1364.6553765320446	1483.2746061463047	1576.513196145791	1390.345705941591	1144.4614420035061	2028.6698238144213	2205.8432576672785	1964.5711513204428	1957.0785512876564	1869.18286599195
TAF12.621	TAF12	1371.6004742813716	1072.3966868600291	1258.161755032762	468.444366230656	506.7084142604703	656.3725076887046	236.1228444015131	264.66579320972204	380.36318703212623	147.11650326708386	194.40095793258024	233.64785824899374
SCMH1.730	SCMH1	673.2455417239227	758.6459533978843	683.9744968459081	703.8595316029382	997.7535081419462	709.7229824515796	427.05471379795193	644.0635558896685	971.3080693069521	683.5259074870665	757.1835630399239	1058.3501159041177
BRCA1.2559	BRCA1	1461.8373475893566	1642.626194501546	1535.923468840169	1826.0581746444589	1559.283543728897	1605.3642860465113	2223.3959702496545	2131.6678418615547	1318.7678664574064	1398.7384464470433	1675.2788433601768	1057.2832307066337
DEK.2617	DEK	703.8476118022827	1101.4476806991165	866.2213130199382	697.4969595658495	1148.9045497992427	966.7752699454318	952.3997982319404	911.3368938600775	929.1917302584121	802.3507755104804	1047.1513784435624	786.2943905457004
WDR5.927	WDR5	771.3290996673845	610.9008990162395	458.91065759484684	178.1520170384838	141.75304942989973	324.9528917375114	247.42058815278168	146.02250659846734	206.633288456899	69.03158999455474	59.62718457595948	32.00655592451969
SS18L2.291	SS18L2	1367.677131963633	970.3031942255217	1095.6766418173615	989.3799517672938	827.0233160109067	798.6404403897045	489.1923044299291	1112.11784043297	635.6934925138995	580.5443552001078	444.34504670304057	613.458988553294
CDY1.1259	CDY1	5723.37177311689	6367.147821132572	5730.893858002632	6599.57784547026	6648.296334864192	6697.909604320943	6258.950038202787	5470.628907921152	6683.3365527651795	7678.34980513203	6238.800490290117	5932.9485832084665
GADD45A.789	GADD45A	1201.3274176915215	1207.6913153106364	1406.374527222485	1432.374029849595	1444.9413049622376	1233.5276437598068	1507.1190164192271	1426.3269840957435	1272.7031206230658	1803.8746631363974	2166.1821026773227	1860.647784412078
PHF6.1015	PHF6	896.8760538350158	895.6006386392967	1229.6170729814078	1204.9120795236738	1043.9603032599798	1183.4105311037727	1091.3620463725438	1397.6439917281875	1420.1103072929557	932.4922976313622	1017.7461915293907	1468.0340317379698
HLCS.1995	HLCS	1342.5677411301067	1331.3655462256088	1064.9362149928263	1563.6020781145496	1260.1141244901032	1379.0289385676476	1477.7448826659288	1314.202559386206	1541.194782057508	1122.6120864688244	1700.5999765362692	1315.4694484977592
APEX1.560	APEX1	1660.3584688669234	1352.9462845060739	1584.229853850153	1558.8301490867332	1308.670417664986	1364.4788090868635	1542.1420220481598	1491.5156031129166	1158.199323834848	1081.8721317179397	1518.4511798179271	1101.0255238034774
PHF21B.1908	PHF21B	1500.2861023031935	1830.212611862511	1730.2468812666953	1777.5435628616574	1776.2205309779702	1584.3474323520454	2047.151167729865	2151.2244275667063	2208.4755288578126	2486.268905213717	2822.897943760493	2507.1802140873756
USP36.1380	USP36	592.4246899785101	625.8414101334845	662.0170491140972	672.8419929221307	923.3527363417226	703.2562582378977	756.9488313349941	513.6863178553226	1071.3343745472343	863.4607076368076	517.85801398847	471.5632572879234
CBX7.3857	CBX7	1060.8717627164842	944.5723139680442	1075.9149388587318	1616.0932974205314	1523.2579068572097	1652.2480365957044	1143.3316676283794	1950.4434809938139	1497.7623074137011	1698.629780029945	2202.9385863200373	2017.4799084422245
ELP4.452	ELP4	758.7744042506214	859.0793892415868	936.4851457617328	1439.5319233913199	845.0361344467503	882.7078551675681	1151.2400882542672	1176.0026870697995	1358.2519343154127	1250.4902777702127	1236.6514718904473	989.0025780676584
DND1.1441	DND1	504.54182206116815	454.8555606805696	342.53618461624933	528.8888005829987	760.4542044001803	342.7363833251364	741.1319900832182	475.87691882536234	359.30501750785623	813.6674296079484	498.25455604568884	541.9776803218667
L3MBTL4.3139	L3MBTL4	273.064625314598	294.66008036788725	227.25958402424232	169.4034804874868	165.2480299983914	100.23422531206818	6.778646250761142	41.72071617099067	117.13606797875167	157.30149195480504	48.191834109337115	99.22032336601104
PRKAB1.2180	PRKAB1	841.1645929231295	752.0057262346644	879.3957816590247	866.9004400533363	1028.2969828809853	902.1080278086137	694.811240703017	1157.7498737449912	592.2610178700927	672.2092533895985	793.9400466826386	766.0235717935046
PRDM14.1416	PRDM14	555.5452721917683	515.447633544952	552.229810455043	606.8303080373354	903.7735858679795	661.2225508489659	388.6423850436388	933.5010243259162	498.8153906061448	667.6825917506113	873.1706892013793	557.9809582841266
UBE2T.649	UBE2T	967.4962155543084	1172.8301227037316	559.9149171611767	891.555406697055	762.0205364380797	517.3379370945454	581.8338031903313	653.1899625520726	651.487119657102	651.8392760141561	624.0434111785348	409.68391583385204
ARID1B.7882	ARID1B	1073.4264581332473	1086.5071695818715	1078.110683631913	1116.631392509068	882.628103356337	746.90664668025	1160.278283255282	946.5387481293508	831.7976962086635	1248.2269469507191	1543.7723129940196	858.8425839746117
USP17L2.1379	USP17L2	1427.3119351932578	1372.8669659957338	1227.4213282082267	1323.414983714451	1083.9017702264157	1089.6430300053864	875.5751407233141	1026.0688633303018	1302.974239314204	1355.735160876665	1074.1061331148867	1731.5546755165153
WHSC1.652	WHSC1	632.4427816194425	537.8584002208196	494.04257396574417	551.1578027128091	646.8951316524706	552.9049202697954	737.7426669578376	928.2859348045424	413.266576913798	473.03614127416193	865.0025817252205	492.9009612376032
HCFC2.950	HCFC2	961.2188678459269	737.0652151174194	715.8127960570338	732.4911057698373	1009.500998426192	835.824104618375	1076.6749794958946	758.7955253598928	877.8624420430041	949.4672787775643	828.2460980825057	857.7756987771277
NPM2.715	NPM2	1608.5703502727756	1296.5043536187038	1248.280903553447	1636.7716565410697	1571.8142000320927	1731.4654082133068	1635.913295183689	1504.5533269163511	1829.4284774209532	1363.6568187448927	1416.3498363659417	1872.383521584402
SNAI2.1791	SNAI2	1272.732247874362	1250.0227634761638	1907.0043355077726	1333.75416327472	1499.762926288718	1539.0803628562728	753.5595082096136	2010.417010489613	1995.261562424579	987.9439027089554	957.3021962058153	1227.984862304072
MGEA5.1199	MGEA5	357.8088193777491	325.37113099777974	369.98299428101285	301.4268502570775	268.6259444997547	320.10284857725	274.5351731558262	318.12046080380384	440.9054244144024	274.99469456847214	218.08846961344085	263.52064377854543
ARID4B.129	ARID4B	747.004377297406	737.8952435128218	625.7872603566093	444.5847210915734	489.4787618435764	805.1071646033863	407.8485494207954	441.9788369364324	575.1512551316234	724.2658622379513	405.13813081747816	848.1737319997718
USP46.3628	USP46	1122.0759028732043	1196.0709177750014	1140.6894096675737	1264.5611923713805	1444.9413049622376	1206.044065851659	1639.3026183090694	878.742584351491	1331.9292224100752	1863.8529298529777	1659.7594391554749	1641.9363189278602
KDM2B.4584	KDM2B	740.7270295890245	634.1416940875094	793.7617355049623	901.8945862573241	862.2657868636442	890.7912604346704	950.1402494816867	1182.5215489715167	844.9590521613324	1412.318431364005	1445.7550232801136	835.3711096299639
TGFBR2.2044	TGFBR2	396.25757409158615	291.3399667862773	169.07234753494356	482.7601533141056	463.63428321823557	599.7886708189886	193.19141814669254	517.597634996353	692.287323110375	607.704325034031	802.1081541587974	672.1376744149135
ACTL6A.349	ACTL6A	397.04224255513384	366.87255076790467	331.55746075034386	243.36838041864303	103.37791450136334	130.95116532705683	47.45052375532799	57.36598473511217	6.580677976334364	37.344958521644365	78.4138317711248	12.802622369807876
PAF1.796	PAF1	1576.39894326732	1875.0341452142459	1577.6426195306099	1326.5962697329953	1621.9368252448749	1403.2791543689546	782.9336419629119	1092.561254727818	779.1522723979887	484.3527953716299	826.6124765872739	417.15211221623997
NAA60.348	NAA60	800.3618328186493	784.3768336553618	709.2255617374906	883.6021916506941	883.4112693752867	942.525054144125	677.8646250761142	1092.561254727818	902.8690183530747	894.0156736999711	1134.550128438462	1319.7369892876952
FAM175A.206	FAM175A	902.3687330798497	699.7139373243069	677.3872625263648	848.6080454467062	1046.309801316829	1079.9429436848636	949.0104751065599	1071.7008966423227	1108.1861712147067	1003.7872184454105	1108.4121845147538	942.0596293783628
SETD8.2303	SETD8	143.59432882922826	161.02550870808486	118.5702177517786	170.1988019921229	331.2792260157325	160.051424288625	137.83247376547655	305.08273700036926	272.44006822024267	204.8314391641706	418.2071027793323	205.90884311441002
CDK1.753	CDK1	495.91046896214345	320.3909606253647	351.31916370897363	245.75434493255128	137.83721933515113	108.31763057917046	76.82465750862627	71.70748091889021	69.75518654914426	22.633308194935978	72.69615653781362	25.605244739615753
PAG1.3025	PAG1	1151.8933044880168	1267.4533597796164	1371.2426108515879	1544.5143620032834	1700.253427139847	1456.6296291318295	2266.327396504475	1633.6267925703535	1654.3824432504591	2336.8890711271397	2447.1649998571866	1767.828772230971
WDR61.705	WDR61	887.4600322724434	854.0992188691718	1004.5532337303465	396.070109308772	432.3076424602467	510.87121288086365	187.54254627105826	213.8186703763272	243.48508512437147	31.686631472910367	91.48280373297894	254.98556219867353
SSRP1.1677	SSRP1	597.9173692233438	558.609110105882	663.1149215006877	210.7601987285634	307.0010794282911	318.4861675238295	144.6111200162377	191.65453991048838	209.26555964743275	165.22314982303263	104.55177569483307	60.81245625658741
SMARCA2.2907	SMARCA2	582.2239999523899	537.8584002208196	362.2978875748791	361.0759631047841	338.32772018628003	688.7061287571137	759.2083800852479	551.495716885283	572.5189839410897	669.9459225701049	521.1252569789335	546.2452211118027
PRDM10.504	PRDM10	1298.6263071714359	1345.4760289474514	1170.3319641055184	553.5437672267175	599.9051705154873	908.5747520222955	403.32945192028797	413.2958445688763	354.04047512678875	341.7629537435333	330.80835278443277	323.2662148376489
CUL1.1690	CUL1	1985.2112127756693	1655.0766204325835	1718.1702850141992	1380.6781320482494	1361.1425409346173	1362.8621280334432	1409.9584201583175	890.4765357745821	1283.2322053852008	1087.5304587666737	1524.1688550512383	1420.0241978511904
PHF10.1097	PHF10	481.78643661828494	371.0226927449172	465.4978919143901	595.6958069724301	465.98378127508477	303.93603804304547	347.97050753907195	415.90338932956325	527.770373702016	262.5463750612573	406.7717523127099	742.5520974488568
CHD1L.369	CHD1L	2418.348204653997	2927.510150584615	2596.468194286633	3032.5608971774045	3012.056508880632	2389.454596955432	3826.5458085546647	2926.9689938710644	2511.186715769193	3597.5643375850736	3798.1699764138575	3706.3591760593804
PRMT7.1219	PRMT7	1268.8089055566234	1215.9915992646615	1692.9192201226167	1590.6430092721766	1462.1709573791316	1424.2960080634205	978.3846088598582	1237.279988945942	1772.8346468244777	1158.825379580722	775.1533994874733	1432.8268202209981
NR0B2.1202	NR0B2	1045.1783934455302	990.2238757151816	895.8638674578827	963.134342114303	1205.2925031636225	1125.2100131806365	1111.6979851248273	895.691625295956	1055.540747404032	862.3290422270608	956.4853854581994	1130.8983093330291
RMI1.1095	RMI1	491.2024581808573	479.75641254264457	449.0298061155319	458.10518667038684	398.63150364540866	473.6875486521932	593.1315469415999	310.2978265217431	230.32372917170272	430.0328557037836	401.0540770793987	215.51080989176592
PCNA.509	PCNA	711.6942964377597	611.730927411642	439.14895463621707	219.50873527956037	118.25806886140806	250.58556328017045	68.91623688273827	91.26406662404209	110.55539000241731	83.74324032126312	42.47415887602593	38.40786710942363
NOTCH2.61	NOTCH2	1273.5169163379096	1091.4873399542867	1243.8894140070847	1104.7015699395267	978.1743576682031	1391.9623869950115	1777.135092074546	1220.330948001477	1667.5437992031277	1414.5817621834985	1114.9466704956808	1404.0209198889304
HDAC5.1132	HDAC5	972.9888947991423	644.1020348323394	895.8638674578827	848.6080454467062	916.304242171175	869.7744067402045	1202.0799351349758	1033.8914976123626	966.0435269258846	509.2494343860595	910.7439835917099	737.2176714614369
TAF12.1100	TAF12	935.3248085488528	815.0878842852543	978.2042964521735	1379.087489038977	1208.4251672394214	1070.2428573643408	1121.8659545009689	990.8670090610284	1335.877629195876	1468.901701851345	1606.6667405604426	1787.0327057856828
HDGFRP2.1676	HDGFRP2	371.9328517216076	453.1955038897646	498.4340635121064	1008.46766787856	713.464243263197	1102.57647843275	1224.6754226375128	973.9179681165634	1529.349561700106	1087.5304587666737	989.1578153628348	1640.8694337303762
DPF1.856	DPF1	349.17746627872447	302.96036432191227	338.1446950698871	373.0057856743254	243.5646318933636	562.6050065903182	220.3060031497371	338.9808188892992	444.853831200203	116.56153720392028	79.23064251874068	258.1862177911255
ASH2L.373	ASH2L	640.2894662549194	643.272006436937	635.6681118359242	501.8478694253717	510.62424435521893	462.37078127825	881.2240125989484	745.7578015564583	785.732950374323	405.136216689354	379.00018689376986	262.45375858106144
CUX1.41	CUX1	906.2920753975882	821.7281114484742	901.3532293908355	632.2805961856902	919.436906246974	645.0557403147614	297.13066065836335	462.83919502192776	219.79464440956775	626.9426369997266	478.65109810290767	447.0248977457917
ATAD2.568	ATAD2	384.48754713837076	318.73090383455974	398.527676332367	244.95902342791518	446.4046308013417	341.1197022717159	439.4822319243474	397.65057600475484	461.9635939386723	458.3244909474535	548.8968223978736	603.8570217759382
MAP3K12.733	MAP3K12	853.7192883398926	851.6091336829643	955.1489763337721	843.8361164188897	1222.5221555805165	698.4062150776364	704.9792100791587	900.9067148173298	1198.999527288121	1341.0235105499567	1035.71602797694	1163.9717504550329
JMJD6.406	JMJD6	1385.72450662523	1093.977425140494	1221.931966275274	1080.046603295808	854.434126674147	923.1248815030796	1414.477517658825	1048.2329937961406	919.9787810915441	813.6674296079484	834.7805840634328	687.0740671796893
CHD8.1846	CHD8	1667.4204850388526	1531.4023895176113	1388.8085690370365	1616.0932974205314	1838.0906464749983	1697.5151060914773	1002.1098707375221	1053.4480833175144	1713.6085450374683	1334.2335180914758	1444.9382125324976	1518.1776360197173
MEAF6.1002	MEAF6	1447.713315245498	1232.5921671727115	1526.0426173608544	1415.6722782522372	1418.313660317947	1351.5453606595	721.9258257060616	748.3653463171452	1329.2969512195414	686.920903716307	625.6770326737667	710.5455415243372
MLL4.1628	MLL4	258.1559245071918	164.34562228969486	255.80426607559644	277.56720511799483	210.6716590974753	248.96888222675	159.29818689288683	208.60358085495335	100.02630524028233	132.40485294037546	180.51517522311022	172.83540199240633
USP22.2921	USP22	1125.999245190943	964.4929954577042	1221.931966275274	1173.8945408428663	1327.4664021197793	1416.2126027963182	1252.9197820156844	1316.810104146893	1300.3419681236703	814.7990950176952	1925.222932130637	1407.2215754813824
PRDM13.1738	PRDM13	310.72871156488736	242.36829145752978	113.0808558188259	341.1929254888819	223.98548141962056	255.43560644043183	209.00825939846854	196.86962943186222	446.16996679546986	196.909781295943	176.43112148503081	267.7881845684814
EHMT1.736	EHMT1	1056.9484203987456	916.3513485243592	705.9319445777189	810.432613224174	701.7167529789511	486.62099707955684	286.96269128222167	563.229668308374	702.81640787251	344.0262845630269	328.3579205415851	216.57769508924991
HDAC4.2978	HDAC4	288.7579945855519	250.6685754115548	287.6425652867222	159.06430092721766	133.1382232214528	305.5527190964659	155.90886376750626	194.2620846711753	160.56854262255848	156.16982654505824	59.62718457595948	150.43081284524254
NAA60.566	NAA60	444.1223503679956	413.35414091044464	360.102142801698	440.6081135683929	426.0423143086489	463.98746233167043	473.37546317815304	411.99207218853286	602.7901026322277	709.5542119112429	545.6295794074101	557.9809582841266
PARP6.2579	PARP6	857.642630657631	987.7337905289742	1127.5149410284873	1339.3214138071728	1409.6988341095	1296.5782048432045	1030.3542301156936	1157.7498737449912	1410.8973581260875	1511.9049874217233	1817.4039134453405	2007.8779416648686
IKBKAP.3315	IKBKAP	836.4565821418432	983.5836485519617	697.1489654849946	874.8536550996971	942.9318868154656	811.5738888170682	542.2917000608913	833.1105510394699	819.9524758512617	855.53904976858	678.7697312687991	568.6498102589665
C17orf49.758	C17orf49	1566.1982532412	1877.5242304004535	2121.089450892928	1885.7072874921653	2394.921685948251	1875.3500219677273	2786.023609062829	2045.6188647588863	2134.771935522868	2074.342696065882	2286.2532825768576	2235.1244887289586
CTBP2.1867	CTBP2	663.8295201613503	691.4136533702818	709.2255617374906	687.1577800055803	855.2172926930967	604.63871397925	489.1923044299291	488.9146426287969	660.7000688239701	445.87617144023875	508.05628501707946	425.6871937961119
GADD45G.240	GADD45G	1085.9811535500105	1083.1870560002615	1037.4894053280627	869.2864045672445	852.0846286172978	585.2385413382045	451.9097500507428	822.6803719967223	769.9393232311205	410.794543738088	569.3170910882707	605.9907921709062
HMGN5.61	HMGN5	744.6503719067629	740.3853286990294	854.1447167674422	844.6314379235258	746.3572160590853	701.6395771844773	747.9106363339793	637.5446939879512	681.7582383482401	1038.8688461475613	739.2137265923744	939.925858983395
SIRT2.916	SIRT2	244.03189216333325	287.18982480926473	240.43405266332883	241.77773740937084	155.06687175204502	368.60328017986365	326.5047944116617	160.3640027822454	192.15579690896342	259.1513788320169	523.5756892217812	225.1127766691218
WDR5.2751	WDR5	362.51683015903524	334.5014433472072	440.2468270228076	254.50288148354826	176.2123542636875	245.7355201199091	411.23787254617594	310.2978265217431	276.3884750060433	177.67146933024742	218.08846961344085	268.8550697659654
ERCC6.1952	ERCC6	442.5530134409002	340.3116421150247	359.00427041510744	489.12272535119433	398.63150364540866	533.50474762875	398.81035441978054	280.31106177384356	360.6211531031231	398.3462242308732	378.183376146154	412.88457142630403
CSNK2B.428	CSNK2B	811.3471913083171	970.3031942255217	1027.608553848748	1204.9120795236738	1104.2640867191085	795.4070782828636	1483.393754541563	1014.3349119072107	1156.8831882395812	1052.448831064523	923.812955553564	971.9324149079146
SNAI2.1220	SNAI2	1390.4325174065161	1581.204093241761	1355.8723974393201	1600.9821888324457	1701.0365931587967	1592.4308376191477	1640.4323926841962	1830.4964220022157	1967.6227149239749	2390.0773453852394	2217.6411797771234	2200.9841624094706
GTF2I.2064	GTF2I	434.70632880542325	427.46462363228716	348.02554654920203	579.7893768797084	563.8795336438001	397.7035391414318	370.5659950416091	229.46393894044868	369.83410226999126	281.7846870269529	382.2674298842334	394.7475230690762
POLA1.1757	POLA1	826.2558921157232	854.0992188691718	1086.8936627246371	152.70172889012895	159.76586786574333	282.91918434857956	20.335938752283425	529.3315864194441	189.52352571842968	82.61157491151631	56.35994158549595	18.137048357227826
ZZZ3.867	ZZZ3	741.5116980525721	802.6374583542168	741.0638609486163	650.5729907923202	594.4230083828392	512.4878939342841	489.1923044299291	569.7485302100913	1143.7218322869123	769.5324786278233	443.52823595542463	540.9107951243827
FBXO44.2006	FBXO44	347.60812935162903	400.07368658400463	267.8808623280924	468.444366230656	339.89405222417946	324.9528917375114	664.3073325745919	580.178709252839	319.8209496498501	356.47460407024164	441.077803712577	258.1862177911255
TGFB1I1.1718	TGFB1I1	1372.3851427449192	1572.903809287736	1899.3192288016387	1721.8710575371313	1733.9295659546851	1592.4308376191477	1934.1737302171791	1779.6492991688208	1979.4679352813766	1386.2901269398285	1601.7658760747472	1207.7140435518763
PIWIL4.725	PIWIL4	2682.7814768695703	2430.3231417385177	2379.089461741706	1991.4850476087652	1902.3102600288753	2142.102395782102	1693.5317883151586	1385.9100403050963	2016.319731948849	1172.4053644976836	1339.5696260900486	699.8766895494972
RNF2.2173	RNF2	765.8364204225506	733.7451015358093	947.4638696276384	1029.1460269990982	1218.606325485768	955.4585025714887	1037.1328763664546	988.2594643003415	1143.7218322869123	1081.8721317179397	1272.5911447855462	1034.87864155947
ASXL3.2611	ASXL3	494.3411320350481	714.6544484415518	446.8340613423509	396.070109308772	433.87397449814614	688.7061287571137	248.55036252790853	348.1072255517034	307.9757292924482	273.86302915872534	229.52382008006322	197.3737615345381
PRPF31.1208	PRPF31	611.2567331036547	557.7790817104795	521.4893836305077	268.0233470623618	224.7686474385703	195.618407463875	255.32900877866967	196.86962943186222	363.25342429365685	164.09148441328583	147.8427453184749	176.0360575848583
PCGF6.1068	PCGF6	511.6038382330974	619.2011829702644	593.9489611454836	443.7893995869373	595.2061744017889	824.5073372444318	699.3303382035244	535.8504483211614	804.1588487080593	617.8893137217522	499.0713667933047	605.9907921709062
HOPX.787	HOPX	569.6693045356268	549.4787977564546	513.804276924374	594.105163963158	500.44308610887254	467.2208244385114	690.2921432025096	709.2521749068414	504.07993298721226	355.34293866049484	595.4550350119789	493.9678464350872
TLE1.2801	TLE1	986.328258679453	1156.2295547956815	1026.5106814621574	980.6314152162969	1231.1369817889633	1574.6473460315228	1041.6519738669622	896.9953976762994	1135.8250187153112	1116.9537594200904	1569.093446170112	1837.1763100674302
ADNP.1160	ADNP	733.6650134170952	600.110529876007	531.3702351098226	342.78356849815407	483.99659971092836	434.88720337010227	277.9244962812068	441.9788369364324	363.25342429365685	148.24816867683066	91.48280373297894	260.3199881860935
FBXW9.455	FBXW9	1488.516075349978	1301.484523991119	1306.4681400427457	1192.1869354494963	1596.092346619534	1070.2428573643408	1172.7058013816775	1040.4103595140798	943.6692218063478	880.4356887830095	1345.2873013233598	1448.830098183258
ANP32E.2551	ANP32E	1876.9269648060874	1783.731021719971	1651.2000694321762	2003.4148701783065	1636.0338135859697	1545.5470870699546	1892.3720783374854	1683.1701430234048	1863.6480028978917	1864.9845952627245	1705.5008410219643	1566.187469906497
TCF3.2163	TCF3	591.6400215149623	542.0085421978321	450.1276785021225	509.8010844717326	614.785324875532	378.30336650038635	585.2231263157119	590.6088882955867	571.2028483458228	629.2059678192202	613.4248714595284	716.946852709241
HOXC10.59	HOXC10	1045.9630619090779	1190.260719007184	1372.3404832381784	1113.4501064905237	1394.0355137305057	1099.343116325909	1020.1862607395518	1685.7776877840918	1214.7931544313235	767.2691478083296	979.3560863914441	906.8524178613912
EXOSC9.1287	EXOSC9	775.252441985123	720.4646472093693	898.0596122310639	664.0934563711337	812.143161650862	604.63871397925	484.67320692942167	868.3124053087433	513.2928821540804	358.73793488973524	815.9939368682675	479.03145367031135
TP53BP1.5911	TP53BP1	757.205067323526	1033.3853522761117	967.2255725862681	1192.9822569541325	1762.9067086558248	1529.38027653575	866.5369457222993	1312.8987870058627	1716.2408162280021	912.1223202559199	1300.3627102044863	1246.1219106613
DAPK3.208	DAPK3	484.14044200892806	382.64309028055214	418.28937929099675	558.315696254534	429.9581444033975	572.3050929108409	494.84117630556335	615.3805635221124	438.27315322386863	493.4061186496043	517.85801398847	511.03800959483107
DND1.76	DND1	586.1473422701284	555.2889965242721	591.7532163723025	815.2045422519905	443.2719667255428	643.439059261341	902.6897257263587	173.40172658567997	481.70562786767545	951.7306095970579	557.8817406216483	681.7396411922695
ERBB4.5470	ERBB4	1448.4979837090457	1544.6828438440511	1307.5660124293363	1077.6606387818997	1223.3053215994662	882.7078551675681	1083.453625746656	993.4745538217153	913.3981031152097	837.4324032126311	495.8041238028412	743.6189826463408
TET1.2157	TET1	278.5573045594319	262.2889729471898	187.7361781069828	180.53798155239204	403.33049975910694	281.3025032951591	347.97050753907195	140.8074170770935	608.0546450132952	117.69320261366708	379.00018689376986	332.8681816150048
ASH1L.9562	ASH1L	1279.0095955827435	1534.7225030992213	1464.561763711784	1606.5494393648985	1739.4117280873331	1807.449417724068	2053.929813980626	2335.056333195134	1742.5635281333396	1909.1195462428498	2525.5788316283115	2448.5015282257564
BAZ2B.5638	BAZ2B	876.4746737827758	1139.6289868876315	871.7106749528908	1100.7249624163462	1318.0684098923825	1034.6758741890908	2300.220627758281	1275.0893879759024	1023.953493117627	1327.443525632995	1178.6579088097196	998.6045448450144
RLIM.2542	RLIM	1115.7985551648228	1300.6544955957163	1095.6766418173615	1450.666424456225	1340.7802244419245	1408.1291975292158	1972.5860589714923	1044.3216766551102	1129.244340738977	1073.9504738497121	955.6685747105835	1197.0451915770363
TLK1.4235	TLK1	2749.4782962711247	3239.6008272559548	3187.1235382723453	4019.5548844307905	3789.7403656977062	3597.1153438605115	4037.8136167033867	3945.2152229193052	4428.796278073027	4083.0487983664502	4525.131541791994	4410.503406398813
JAK2.4400	JAK2	1110.305875919989	1258.3230474301888	1176.9191984250617	887.5787991738746	1043.17713724103	1463.0963533455113	1195.3012888842147	1071.7008966423227	1231.9029171697928	826.1157491151631	501.5217990361524	901.5179918739713
ZBTB12.538	ZBTB12	959.6495309188315	1233.422195568114	1083.6000455648657	1117.426714013704	1101.9145886622591	916.6581572893978	795.3611600893073	1577.5645802155848	1162.1477306206486	1238.041958262998	1081.4574298434295	1003.9389708324343
SMYD5.2240	SMYD5	484.92511047247575	415.01419770124966	440.2468270228076	507.41511995782434	331.2792260157325	425.18711704957957	502.7495969314514	310.2978265217431	322.45322084038384	619.020979131499	557.0649298740325	614.525873750778
TAF5L.581	TAF5L	723.4643233909751	819.2380262622668	701.5404550313567	429.4736125034877	509.8410783362692	370.2199612332841	262.1076550294308	297.26010271830853	381.6793226273931	193.51478506670261	227.89019858483147	230.44720265654178
PRDM5.1217	PRDM5	1002.021627950407	1235.9122807543215	904.6468465506072	1155.6021462362362	1531.8727330656568	1007.1922962809432	996.4609988618879	1513.6797335787553	1226.6383747887253	2008.7061023005679	1341.2032475852805	1797.7015577605225
TNRC18.3501	TNRC18	255.8019191165487	156.04533833566987	227.25958402424232	184.51458907557247	273.32494061345307	227.9520285322841	289.2222400324754	220.33753227804448	180.31057655156155	139.19484539885627	115.98712616145544	206.975728311894
APOBEC1.215	APOBEC1	830.9639028970093	846.6289633105492	880.4936540456152	814.4092207473544	757.3215403243814	591.7052655518863	865.4071713471724	867.0086329283998	876.5463064477373	755.9524937108616	808.6426401397246	969.7986445129467
BRDT.960	BRDT	2227.673768011907	1907.4052526349433	2105.719237480661	1746.5260241808498	1622.7199912638246	1993.3677388674205	1644.9514901847037	1634.9305649506969	1704.3955958706001	1728.053080683362	1255.4381190856127	1549.117306746753
YWHAE.500	YWHAE	2923.674695178713	3402.2863927548447	3098.1958749585115	3877.9876566055664	3991.7971985867343	3884.884571369352	2854.9398459455674	3688.3720639916437	4413.002650929824	4255.061940647964	5084.646903908874	4841.525026182345
MGMT.734	MGMT	273.8492937781457	304.6204211127172	309.60001301853305	318.1286018544353	221.6359833627714	388.0034528209091	232.73352127613254	71.70748091889021	243.48508512437147	166.35481523277943	129.87290887092544	102.42097895846301
UTY.2873	UTY	1187.203385347663	956.1927115036792	1479.9319771240514	1111.8594634812514	1457.471961265433	1178.5604879435114	1565.8672839258238	1324.6327384289539	1805.7380367061494	1147.508725483254	1532.3369625273972	1359.211741594603
HDGFL1.288	HDGFL1	1191.1267276654016	1245.8726214991514	1188.9957946775578	1523.0406813781092	1917.19041438892	1571.4139839246818	1962.4180895953505	2166.869696130828	1695.1826467037322	1999.6527790225937	2817.180268527182	2180.713343657275
